R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
0.9897778770503352,4.3672052366999665,4.226409625053229,1.0057988222326064,1.8975869122314637,12.77338527389088,1.0820657769273545,4.354600108102458,7.203876033706247,0.7978981962977194,12.3466143178812
1.1145211853436865,4.993292935507599,4.830871861609232,1.288212287647017,2.174752948492853,11.424523975477541,1.2183685425635415,4.979183092353878,6.456300190645081,1.0479990814961315,11.039921821040055
0.8176871858058377,3.6534918143257933,3.5344921356382564,0.8929148763340944,1.584578306798612,9.501866461775466,0.8940017150150359,3.643009809929465,5.329629915809663,0.7185185186324827,9.178596866866984
1.0745617450956368,4.789784611747749,4.634441778837505,1.1918333651654733,2.084510705498477,11.969231466887209,1.1747079765864865,4.776154300197022,6.759030729952875,0.9621953849717313,11.567514223519748
2.143686602006678,9.470799780439021,9.169003128249075,2.553484384280724,4.181583800552458,19.589722506457484,2.3422857700150734,9.444802657778272,11.324517890538932,2.0911654358319987,18.961146009917552
1.481490359587112,6.637066519549661,6.422051107384396,1.7904025158195558,2.9054443464353596,13.496827603895357,1.6192497382819915,6.618600674201769,7.68881563761783,1.4686686406669924,13.047736694869261
1.1799729148733173,5.309808564034412,5.13671753231314,1.4169706648286762,2.3151514087802916,11.068377432509347,1.2898789725550697,5.294914883636381,6.264691393878207,1.1606237719781753,10.695028339468093
2.8911646733456253,12.716723102546624,12.31618964049308,3.659822621109554,5.673375568738049,21.980516763929494,3.1578878736679306,12.682787214725444,12.85131801951076,3.0312015442223283,21.28582285845797
2.3089551675505193,10.245406299266257,9.91864611589075,2.890110664883494,4.535382914085706,18.54539480522589,2.522667117880373,10.217620811447848,10.732978815876848,2.3873975636582667,17.946477980840058
1.652374364981668,7.385477076621272,7.147032251263452,2.0068567256160685,3.2404439683190733,14.75783220955903,1.8058775857550113,7.365028438101251,8.43700845473463,1.6479870503072314,14.270338049223552
1.0233842437864293,4.528969826086393,4.382714184028524,1.0689313493380204,1.9690209268962922,12.650404256948333,1.1187878948689,4.515956521487652,7.138735445193534,0.8528352325733235,12.227448263021511
1.7861206486169734,7.906593316001375,7.653298466846636,2.063097231184452,3.4738456357519376,17.72806067186573,1.9519249440261843,7.884598782593599,10.179358219135482,1.6795839209849062,17.152681084617814
2.2735917577984543,9.9298829853258,9.616275930453423,2.5364576939584826,4.389315654489034,23.5006288434503,2.4840723484400695,9.902431887076279,13.679644245560585,2.0529406604802403,22.7652150932396
2.7129819692402024,11.845071184390243,11.472943106785793,3.1940225227224617,5.268375214601361,24.753115178375175,2.9635191198461586,11.812938471896029,14.499881763569766,2.6122331489120243,23.98493885162143
1.0986291577118057,4.87017718479541,4.712847076476423,1.173851045233143,2.1196905234352026,13.040313386337644,1.2010047606360374,4.85625164277006,7.372033775838438,0.940887907801613,12.605282781173766
1.9622499259358661,8.787272719467543,8.504231945049145,2.5041380328420404,3.8728048253553804,15.129790518759146,2.1442249493666465,8.763318673050847,8.696297055336332,2.0741432932630754,14.631091516123817
2.279900780364996,9.92923957886418,9.616258426165114,2.492659778718098,4.38867129540248,24.379956480378716,2.4909579589319386,9.90171121256167,14.21348010688529,2.0097271028680197,23.621465956100153
1.893795793761155,8.271685583628308,8.009337034049945,2.010589228223858,3.6370727599735253,21.685158491977752,2.0694897716450944,8.248444701955194,12.535195958814171,1.6109847518177012,20.99849651907435
2.1313326699220148,9.423543226821153,9.123059391245326,2.548558297221204,4.160180975639294,19.320218724346503,2.328800999804681,9.397684079576308,11.163672081396358,2.0885006282501006,18.699251518511662
0.9954756321781,4.397982802890022,4.25607964300675,1.0224921278337962,1.9112108709469444,12.643053986347319,1.088291871000946,4.385308822774981,7.130458433009556,0.8129601377057538,12.220326193097286
1.045372012973278,4.739411489418499,4.5839330518897885,1.2984306970868276,2.063252268367388,9.047919525006309,1.1428135862386668,4.72614639975526,5.109609494802648,1.0694198592220872,8.73933796457722
0.9096655269987375,4.0469550584223075,3.9156463748267534,0.9738090563431889,1.757125016268124,10.88180282603547,0.994521248307445,4.035336145128266,6.119331953737528,0.7806721827795182,10.514368579356749
1.081458743539454,4.876387377759251,4.717043095089402,1.301052422839022,2.123454894397925,10.145860215070002,1.1822439073217006,4.8626815754085335,5.73036345869844,1.0658782930872968,9.801888493005329
2.109593830046441,9.374814891891658,9.07483650522819,2.6041354658846494,4.138608147112722,17.726830951701178,2.3050718708939044,9.349208600229419,10.224927093763704,2.145625706282428,17.151486990290522
1.648261444280974,7.3825832092759285,7.143897977880853,2.029277455551415,3.2393342132795877,14.227739757669532,1.8013860913064894,7.362185263040876,8.13181172294486,1.670227731335161,13.756311143624977
1.7371604598771961,7.708373788617018,7.460906413810697,2.02830574904741,3.3848685006886092,16.902548190625165,1.898463891813995,7.686941511199807,9.690629466974155,1.654364134069053,16.3512271859103
1.64088527005527,7.183688966914692,6.954872288402337,1.7141035968364027,3.148071820595044,19.543177162499813,1.793330933084869,7.163339466895202,11.225963377044202,1.3685526167449114,18.915912611428354
1.758178399226884,7.839185277613914,7.586793303925865,2.1273627979993104,3.444191187227996,15.770978591694417,1.9214142962756364,7.817522094831575,9.036929687257778,1.7460632323864522,15.253097213015065
1.3840883444331098,6.143656521585161,5.945614823441126,1.5493280486876926,2.684619942157074,14.90650341793225,1.5128603221730486,6.126322217534086,8.483647689809338,1.253439021669167,14.414523939574675
2.5199196569125504,11.128044423525418,10.77509343189378,3.133069576194414,4.939500727561741,20.42257689392931,2.752881427430409,11.09798566653687,11.870800984119946,2.5859386169789,19.770683838547765
1.9294146992919203,8.615991738394834,8.338857631767526,2.4078978273240015,3.794957957569778,15.873220935969034,2.1083775192237586,8.592398287433124,9.120873536332585,1.9870831559840485,15.3522963809411
1.3678981356491149,6.192980204691533,5.9907308761964595,1.7482250654804687,2.7080846893289823,10.754644506095069,1.4951752682626163,6.1758590903642325,6.115614015714654,1.447212830156941,10.391249213957233
2.219247669554847,9.804024463091976,9.491893363874293,2.6670722363019927,4.333320737672841,19.807180307670713,2.4247599739995906,9.777199595765962,11.46375492093561,2.18777945138221,19.172486858688607
1.3861943338852933,6.255574305516875,6.051745138198683,1.73858386269089,2.7357436236097876,11.509262318618829,1.5151607380358145,6.2382341404220725,6.544434489525363,1.4348816751055926,11.121989997490822
2.330852735500011,10.32631371338999,9.997386715601198,2.8946337657616783,4.572189278351657,19.100426144591175,2.546564936931306,10.298286828325253,11.062467611060923,2.388077946238132,18.48568779561326
1.537476096706858,6.727581256193071,6.513130446350123,1.577549692437552,2.9439417799916545,18.91379555407192,1.6803968844489314,6.708430662408338,10.839975266382663,1.2547451513861163,18.304362530765793
1.244615025511886,5.539280815792047,5.3601380151783395,1.3951524248884906,2.4161693835077047,13.468894896699158,1.3605004811385712,5.523604104170088,7.638197522866241,1.128813844451415,13.020661903818642
1.109479593515239,4.9687454216771005,4.807156032075676,1.278053272091495,2.1638739251109596,11.456306605238197,1.2128600792716382,4.954696138154602,6.473538078282526,1.0390935223614228,11.070702628305806
1.1189476924189368,4.905114086908158,4.747884407345149,1.099353498532163,2.1344424735164513,14.998293985548294,1.2232049401000311,4.890934735356889,8.49816608263697,0.865957557216801,14.503549734042863
1.4498429789230216,6.513319916078619,6.301859969634527,1.7783167382901532,2.850392780630062,12.747217565693791,1.5846832967846836,6.495227520017721,7.256480367442775,1.4623700947884122,12.32125784907694
